"","Isolate","Accession_number","Collection_time","Country","Continent","Genotype","Source"
"327","I665","SRR10010780","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"328","I666","SRR10010781","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"329","I663","SRR10010782","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"330","I664","SRR10010783","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"331","I661","SRR10010784","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"332","I662","SRR10010785","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"333","I659","SRR10010786","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"334","I660","SRR10010787","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"335","K475","SRR10247375","2019","USA","North","ptxP3/fim3-2","NCBI - CDC"
"336","K474","SRR10247376","2019","USA","North","ptxP3/fim3-2","NCBI - CDC"
"337","K436","SRR10247377","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"338","K434","SRR10247378","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"339","K473","SRR10247379","2019","USA","North","ptxP3/fim3-2","NCBI - CDC"
"340","K472","SRR10247380","2019","USA","North","ptxP3/fim3-2","NCBI - CDC"
"341","K463","SRR10247381","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"342","K462","SRR10247382","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"343","K461","SRR10247383","2019","USA","North","ptxP3/fim3-2","NCBI - CDC"
"344","K439","SRR10247384","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"345","K438","SRR10247385","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"346","K491","SRR10247388","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"347","K490","SRR10247389","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"348","K487","SRR10247390","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"349","K486","SRR10247391","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"350","K485","SRR10247392","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"351","K437","SRR10247393","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"352","K484","SRR10247394","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"353","K483","SRR10247395","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"354","K480","SRR10247397","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"355","K479","SRR10247398","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"356","K478","SRR10247399","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"357","K477","SRR10247400","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"358","K476","SRR10247401","2019","USA","North","ptxP3/fim3-2","NCBI - CDC"
"359","K456","SRR10250477","2019","USA","North","Others","NCBI - CDC"
"360","K455","SRR10250478","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"361","K453","SRR10250479","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"362","K442","SRR10250480","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"363","K226","SRR10250481","2018","USA","North","ptxP3/fim3-2","NCBI - CDC"
"364","K225","SRR10250482","2018","USA","North","ptxP3/fim3-2","NCBI - CDC"
"365","K224","SRR10250483","2018","USA","North","ptxP3/fim3-2","NCBI - CDC"
"366","K223","SRR10250484","2018","USA","North","ptxP3/fim3-2","NCBI - CDC"
"367","K471","SRR10250485","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"368","K468","SRR10250486","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"369","K466","SRR10250487","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"370","K465","SRR10250488","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"371","K464","SRR10250489","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"372","K460","SRR10250490","2019","USA","North","ptxP3/fim3-2","NCBI - CDC"
"373","K459","SRR10250491","2019","USA","North","ptxP3/fim3-2","NCBI - CDC"
"374","K458","SRR10250492","2019","USA","North","ptxP3/fim3-2","NCBI - CDC"
"375","K457","SRR10250493","2019","USA","North","ptxP3/fim3-2","NCBI - CDC"
"376","missing","SRR10250494","2018","USA","North","ptxP3/fim3-2","NCBI - CDC"
"377","K221","SRR10250495","2018","USA","North","ptxP3/fim3-2","NCBI - CDC"
"378","K520","SRR10806522","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"379","K519","SRR10806523","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"380","K594","SRR10806524","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"381","K509","SRR10806525","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"382","K593","SRR10806526","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"383","K592","SRR10806527","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"384","K590","SRR10806528","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"385","K587","SRR10806529","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"386","K586","SRR10806530","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"387","K585","SRR10806531","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"388","K580","SRR10806532","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"389","K579","SRR10806533","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"390","K578","SRR10806534","2012","USA","North","ptxP3/fim3-2","NCBI - CDC"
"391","K577","SRR10806535","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"392","K493","SRR10806536","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"393","K575","SRR10806537","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"394","K574","SRR10806538","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"395","K570","SRR10806539","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"396","K568","SRR10806540","2017","USA","North","ptxP3/fim3-2","NCBI - CDC"
"397","K567","SRR10806541","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"398","K566","SRR10806542","2019","USA","North","ptxP3/fim3-2","NCBI - CDC"
"399","K565","SRR10806543","2019","USA","North","ptxP3/fim3-2","NCBI - CDC"
"400","K564","SRR10806544","2019","USA","North","ptxP3/fim3-2","NCBI - CDC"
"401","K563","SRR10806545","2019","USA","North","ptxP3/fim3-2","NCBI - CDC"
"402","","SRR10806546","2019","USA","North","ptxP3/fim3-2","NCBI - CDC"
"403","K492","SRR10806547","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"404","K561","SRR10806548","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"405","K560","SRR10806549","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"406","K559","SRR10806550","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"407","K558","SRR10806551","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"408","","SRR10806552","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"409","K556","SRR10806553","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"410","K555","SRR10806554","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"411","K554","SRR10806555","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"412","K553","SRR10806556","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"413","K552","SRR10806557","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"414","K489","SRR10806558","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"415","missing","SRR10806559","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"416","missing","SRR10806560","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"417","missing","SRR10806561","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"418","missing","SRR10806562","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"419","K546","SRR10806563","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"420","K545","SRR10806564","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"421","K544","SRR10806565","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"422","K543","SRR10806566","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"423","K542","SRR10806567","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"424","K541","SRR10806568","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"425","K488","SRR10806569","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"426","K540","SRR10806570","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"427","K539","SRR10806571","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"428","K538","SRR10806572","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"429","K537","SRR10806573","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"430","K536","SRR10806574","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"431","K535","SRR10806575","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"432","K534","SRR10806576","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"433","K533","SRR10806577","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"434","K532","SRR10806578","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"435","K531","SRR10806579","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"436","K482","SRR10806580","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"437","K530","SRR10806581","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"438","K529","SRR10806582","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"439","K528","SRR10806583","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"440","K527","SRR10806584","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"441","K526","SRR10806585","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"442","K525","SRR10806586","2019","USA","North","ptxP3/fim3-2","NCBI - CDC"
"443","K524","SRR10806587","2019","USA","North","ptxP3/fim3-2","NCBI - CDC"
"444","K523","SRR10806588","2019","USA","North","ptxP3/fim3-2","NCBI - CDC"
"445","K522","SRR10806589","2019","USA","North","ptxP3/fim3-2","NCBI - CDC"
"446","K521","SRR10806590","2019","USA","North","ptxP3/fim3-2","NCBI - CDC"
"447","K481","SRR10806591","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"448","K435","SRR10806592","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"449","K607","SRR10806605","2012","USA","North","ptxP3/fim3-2","NCBI - CDC"
"450","K605","SRR10806606","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"451","K707","SRR10806607","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"452","K604","SRR10806608","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"453","K706","SRR10806609","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"454","K705","SRR10806610","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"455","K704","SRR10806611","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"456","","SRR10806612","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"457","K701","SRR10806613","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"458","K700","SRR10806614","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"459","K697","SRR10806615","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"460","K695","SRR10806616","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"461","K694","SRR10806617","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"462","K692","SRR10806618","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"463","K603","SRR10806619","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"464","K691","SRR10806620","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"465","K690","SRR10806621","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"466","missing","SRR10806622","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"467","K687","SRR10806623","2016","USA","North","ptxP3/fim3-1","NCBI - CDC"
"468","K686","SRR10806624","2016","USA","North","ptxP3/fim3-1","NCBI - CDC"
"469","K685","SRR10806625","2016","USA","North","ptxP3/fim3-1","NCBI - CDC"
"470","K683","SRR10806626","2016","USA","North","ptxP3/fim3-1","NCBI - CDC"
"471","K682","SRR10806627","2016","USA","North","ptxP3/fim3-1","NCBI - CDC"
"472","K680","SRR10806628","2016","USA","North","ptxP3/fim3-1","NCBI - CDC"
"473","K678","SRR10806629","2016","USA","North","ptxP3/fim3-1","NCBI - CDC"
"474","K602","SRR10806630","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"475","K677","SRR10806631","2016","USA","North","ptxP3/fim3-1","NCBI - CDC"
"476","K675","SRR10806632","2016","USA","North","ptxP3/fim3-2","NCBI - CDC"
"477","K674","SRR10806633","2016","USA","North","ptxP3/fim3-1","NCBI - CDC"
"478","K673","SRR10806634","2016","USA","North","ptxP3/fim3-1","NCBI - CDC"
"479","K672","SRR10806635","2016","USA","North","ptxP3/fim3-1","NCBI - CDC"
"480","K671","SRR10806636","2016","USA","North","ptxP3/fim3-1","NCBI - CDC"
"481","K670","SRR10806637","2016","USA","North","ptxP3/fim3-1","NCBI - CDC"
"482","K667","SRR10806638","2016","USA","North","ptxP3/fim3-1","NCBI - CDC"
"483","K663","SRR10806639","2015","USA","North","ptxP3/fim3-1","NCBI - CDC"
"484","K662","SRR10806640","2015","USA","North","ptxP3/fim3-1","NCBI - CDC"
"485","K601","SRR10806641","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"486","K660","SRR10806642","2015","USA","North","ptxP3/fim3-1","NCBI - CDC"
"487","K655","SRR10806643","2015","USA","North","ptxP3/fim3-1","NCBI - CDC"
"488","K640","SRR10806644","2014","USA","North","ptxP3/fim3-1","NCBI - CDC"
"489","K639","SRR10806645","2014","USA","North","ptxP3/fim3-2","NCBI - CDC"
"490","K638","SRR10806646","2014","USA","North","ptxP3/fim3-1","NCBI - CDC"
"491","K637","SRR10806647","2014","USA","North","ptxP3/fim3-1","NCBI - CDC"
"492","K636","SRR10806648","2014","USA","North","ptxP3/fim3-1","NCBI - CDC"
"493","K635","SRR10806649","2014","USA","North","ptxP3/fim3-1","NCBI - CDC"
"494","K634","SRR10806650","2014","USA","North","ptxP3/fim3-1","NCBI - CDC"
"495","K633","SRR10806651","2014","USA","North","ptxP3/fim3-2","NCBI - CDC"
"496","K600","SRR10806652","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"497","K632","SRR10806653","2013","USA","North","ptxP3/fim3-1","NCBI - CDC"
"498","K631","SRR10806654","2013","USA","North","ptxP3/fim3-1","NCBI - CDC"
"499","K630","SRR10806655","2013","USA","North","ptxP3/fim3-1","NCBI - CDC"
"500","K629","SRR10806656","2013","USA","North","ptxP3/fim3-1","NCBI - CDC"
"501","K627","SRR10806657","2013","USA","North","ptxP3/fim3-1","NCBI - CDC"
"502","K626","SRR10806658","2013","USA","North","ptxP3/fim3-1","NCBI - CDC"
"503","K625","SRR10806659","2013","USA","North","ptxP3/fim3-1","NCBI - CDC"
"504","K624","SRR10806660","2013","USA","North","ptxP3/fim3-1","NCBI - CDC"
"505","K623","SRR10806661","2013","USA","North","ptxP3/fim3-1","NCBI - CDC"
"506","K622","SRR10806662","2013","USA","North","ptxP3/fim3-1","NCBI - CDC"
"507","K599","SRR10806663","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"508","K621","SRR10806664","2013","USA","North","ptxP3/fim3-1","NCBI - CDC"
"509","K620","SRR10806665","2013","USA","North","ptxP3/fim3-1","NCBI - CDC"
"510","K619","SRR10806666","2013","USA","North","ptxP3/fim3-1","NCBI - CDC"
"511","K618","SRR10806667","2013","USA","North","ptxP3/fim3-1","NCBI - CDC"
"512","K616","SRR10806668","2013","USA","North","ptxP3/fim3-1","NCBI - CDC"
"513","K615","SRR10806669","2013","USA","North","ptxP3/fim3-1","NCBI - CDC"
"514","K614","SRR10806670","2013","USA","North","ptxP3/fim3-1","NCBI - CDC"
"515","K613","SRR10806671","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"516","K610","SRR10806672","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"517","K608","SRR10806673","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"518","K598","SRR10806674","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"519","K597","SRR10806675","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"520","K504","SRR10810087","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"521","K503","SRR10810088","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"522","K501","SRR10810089","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"523","K500","SRR10810090","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"524","K499","SRR10810091","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"525","K498","SRR10810092","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"526","K497","SRR10810093","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"527","K518","SRR10810094","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"528","K517","SRR10810095","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"529","K516","SRR10810096","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"530","K496","SRR10810097","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"531","K515","SRR10810098","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"532","K514","SRR10810099","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"533","K513","SRR10810100","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"534","K512","SRR10810101","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"535","K511","SRR10810102","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"536","K510","SRR10810103","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"537","K508","SRR10810104","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"538","K507","SRR10810105","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"539","K506","SRR10810106","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"540","K505","SRR10810107","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"541","K495","SRR10810108","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"542","K494","SRR10810109","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"543","K863","SRR11455679","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"544","K862","SRR11455680","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"545","K861","SRR11455681","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"546","","SRR11455682","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"547","K859","SRR11455683","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"548","K713","SRR11455684","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"549","K858","SRR11455685","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"550","K857","SRR11455686","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"551","K856","SRR11455687","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"552","","SRR11455688","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"553","K854","SRR11455689","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"554","K853","SRR11455690","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"555","K852","SRR11455691","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"556","","SRR11455692","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"557","K831","SRR11455693","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"558","K830","SRR11455694","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"559","","SRR11455695","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"560","K829","SRR11455696","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"561","K828","SRR11455697","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"562","","SRR11455698","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"563","K826","SRR11455699","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"564","K825","SRR11455700","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"565","K824","SRR11455701","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"566","K823","SRR11455702","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"567","","SRR11455703","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"568","K821","SRR11455704","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"569","K820","SRR11455705","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"570","K711","SRR11455706","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"571","K716","SRR11455707","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"572","","SRR11455708","2019","USA","North","ptxP3/fim3-2","NCBI - CDC"
"573","","SRR11455709","2019","USA","North","ptxP3/fim3-2","NCBI - CDC"
"574","","SRR11455710","2019","USA","North","ptxP3/fim3-2","NCBI - CDC"
"575","","SRR11455711","2019","USA","North","ptxP3/fim3-2","NCBI - CDC"
"576","","SRR11455712","2019","USA","North","ptxP3/fim3-2","NCBI - CDC"
"577","","SRR11455713","2019","USA","North","ptxP3/fim3-2","NCBI - CDC"
"578","","SRR11455714","2019","USA","North","ptxP3/fim3-2","NCBI - CDC"
"579","","SRR11455715","2019","USA","North","ptxP3/fim3-2","NCBI - CDC"
"580","","SRR11455716","2019","USA","North","ptxP3/fim3-2","NCBI - CDC"
"581","","SRR11455717","2019","USA","North","ptxP3/fim3-2","NCBI - CDC"
"582","K715","SRR11455718","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"583","K878","SRR11455719","2019","USA","North","ptxP3/fim3-2","NCBI - CDC"
"584","K877","SRR11455720","2019","USA","North","ptxP3/fim3-2","NCBI - CDC"
"585","K876","SRR11455721","2019","USA","North","ptxP3/fim3-2","NCBI - CDC"
"586","K875","SRR11455722","2019","USA","North","ptxP3/fim3-2","NCBI - CDC"
"587","","SRR11455723","2019","USA","North","ptxP3/fim3-2","NCBI - CDC"
"588","K873","SRR11455724","2019","USA","North","ptxP3/fim3-2","NCBI - CDC"
"589","K872","SRR11455725","2019","USA","North","ptxP3/fim3-2","NCBI - CDC"
"590","K871","SRR11455726","2019","USA","North","ptxP3/fim3-2","NCBI - CDC"
"591","K870","SRR11455727","2019","USA","North","ptxP3/fim3-2","NCBI - CDC"
"592","","SRR11455728","2019","USA","North","ptxP3/fim3-2","NCBI - CDC"
"593","K714","SRR11455729","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"594","K868","SRR11455730","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"595","K867","SRR11455731","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"596","K866","SRR11455732","2019","USA","North","ptxP3/fim3-2","NCBI - CDC"
"597","","SRR11455733","2019","USA","North","ptxP3/fim3-2","NCBI - CDC"
